game_id,season,seat_section,pricing_window,section_capacity,inventory_remaining,inventory_remaining_pct,current_sell_through_rate,base_ticket_price,current_ticket_price,tickets_sold_pct,sold_tickets,final_sell_through_rate,realized_revenue,revenue,promotion_flag
S2023_G069,2023,Courtside/Premium,14_days_out,180,112,0.6222,0.3768,761.87,785.08,0.377,68,0.816,115255.55,53251.68,0
S2023_G069,2023,Courtside/Premium,7_days_out,180,88,0.4889,0.5137,761.87,786.83,0.514,92,0.816,115513.52,72752.09,0
S2023_G069,2023,Courtside/Premium,2_days_out,180,65,0.3611,0.6388,761.87,769.37,0.639,115,0.816,112949.92,88462.08,0
S2023_G069,2023,Courtside/Premium,day_of_game,180,44,0.2444,0.7569,761.87,774.26,0.757,136,0.816,113668.04,105480.77,0
S2023_G069,2023,Standing Room,30_days_out,1400,1087,0.7764,0.2235,43.87,45.45,0.224,313,0.841,53480.81,14221.44,0
S2023_G069,2023,Standing Room,14_days_out,1400,867,0.6193,0.381,43.87,44.13,0.381,533,0.841,51931.92,23536.51,0
S2023_G069,2023,Standing Room,7_days_out,1400,683,0.4879,0.5121,43.87,43.53,0.512,717,0.841,51229.57,31208.82,0
S2023_G069,2023,Standing Room,2_days_out,1400,400,0.2857,0.7146,43.87,43.36,0.715,1000,0.841,51030.93,43381.89,0
S2023_G069,2023,Standing Room,day_of_game,1400,343,0.245,0.7547,43.87,44.37,0.755,1057,0.841,52219.49,46887.93,0
S2023_G070,2023,Upper Baseline,30_days_out,4200,3103,0.7388,0.2611,66.53,78.42,0.261,1097,0.896,295016.63,85989.57,0
S2023_G070,2023,Upper Baseline,14_days_out,4200,2652,0.6314,0.3686,66.53,79.56,0.369,1548,0.896,299335.19,123183.11,0
S2023_G070,2023,Upper Baseline,7_days_out,4200,1979,0.4712,0.5288,66.53,77.66,0.529,2221,0.896,292184.89,172495.26,0
S2023_G070,2023,Upper Baseline,2_days_out,4200,1038,0.2471,0.7528,66.53,78.9,0.753,3162,0.896,296841.29,249460.09,0
S2023_G070,2023,Upper Baseline,day_of_game,4200,632,0.1505,0.8495,66.53,78.25,0.85,3568,0.896,294409.34,279219.67,0
S2023_G070,2023,Upper Sideline,30_days_out,3600,2851,0.7919,0.208,89.99,112.72,0.208,749,0.809,328126.93,84399.56,0
S2023_G070,2023,Upper Sideline,14_days_out,3600,2227,0.6186,0.3815,89.99,103.29,0.381,1373,0.809,300692.01,141847.03,0
S2023_G070,2023,Upper Sideline,7_days_out,3600,1999,0.5553,0.4448,89.99,111.66,0.445,1601,0.809,325054.28,178792.84,0
S2023_G070,2023,Upper Sideline,2_days_out,3600,1131,0.3142,0.6859,89.99,110.48,0.686,2469,0.809,321623.26,272797.87,0
S2023_G070,2023,Upper Sideline,day_of_game,3600,875,0.2431,0.7569,89.99,108.12,0.757,2725,0.809,314742.27,294610.65,0
S2023_G070,2023,Upper Center,30_days_out,2600,1969,0.7573,0.2429,102.35,114.27,0.243,631,0.83,246562.21,72163.28,0
S2023_G070,2023,Upper Center,14_days_out,2600,1580,0.6077,0.3924,102.35,112.78,0.392,1020,0.83,243340.88,115064.06,0
S2023_G070,2023,Upper Center,7_days_out,2600,1275,0.4904,0.5095,102.35,110.46,0.51,1325,0.83,238334.97,146338.86,0
S2023_G070,2023,Upper Center,2_days_out,2600,888,0.3415,0.6586,102.35,115.54,0.659,1712,0.83,249303.53,197854.08,0
S2023_G070,2023,Upper Center,day_of_game,2600,623,0.2396,0.7604,102.35,116.32,0.76,1977,0.83,250984.07,229972.9,0
S2023_G070,2023,Lower Corner,30_days_out,2100,1681,0.8005,0.1993,159.76,176.1,0.199,419,0.898,331924.17,73720.41,0
S2023_G070,2023,Lower Corner,14_days_out,2100,1261,0.6005,0.3993,159.76,179.69,0.399,839,0.898,338676.89,150668.24,0
S2023_G070,2023,Lower Corner,7_days_out,2100,979,0.4662,0.5339,159.76,184.37,0.534,1121,0.898,347506.26,206699.77,0
S2023_G070,2023,Lower Corner,2_days_out,2100,690,0.3286,0.6714,159.76,180.18,0.671,1410,0.898,339602.91,254026.64,0
S2023_G070,2023,Lower Corner,day_of_game,2100,308,0.1467,0.8531,159.76,183.46,0.853,1792,0.898,345789.25,328671.97,0
S2023_G070,2023,Lower Sideline,30_days_out,1900,1474,0.7758,0.2244,205.66,226.09,0.224,426,0.888,381406.62,96377.79,0
S2023_G070,2023,Lower Sideline,14_days_out,1900,1108,0.5832,0.4167,205.66,241.09,0.417,792,0.888,406704.6,190889.89,0
S2023_G070,2023,Lower Sideline,7_days_out,1900,795,0.4184,0.5814,205.66,238.61,0.581,1105,0.888,402522.51,263577.95,0
S2023_G070,2023,Lower Sideline,2_days_out,1900,471,0.2479,0.7522,205.66,221.83,0.752,1429,0.888,374226.9,317060.54,0
S2023_G070,2023,Lower Sideline,day_of_game,1900,367,0.1932,0.8067,205.66,236.19,0.807,1533,0.888,398449.53,362002.75,0
S2023_G070,2023,Lower Center,30_days_out,1200,986,0.8217,0.1782,261.48,286.43,0.178,214,0.842,289298.18,61265.28,0
S2023_G070,2023,Lower Center,14_days_out,1200,761,0.6342,0.3659,261.48,288.41,0.366,439,0.842,291299.98,126626.7,0
S2023_G070,2023,Lower Center,7_days_out,1200,556,0.4633,0.5367,261.48,298.47,0.537,644,0.842,301462.85,192236.6,0
S2023_G070,2023,Lower Center,2_days_out,1200,369,0.3075,0.6922,261.48,299.05,0.692,831,0.842,302047.99,248407.39,0
S2023_G070,2023,Lower Center,day_of_game,1200,247,0.2058,0.794,261.48,293.72,0.794,953,0.842,296663.22,279872.1,0
S2023_G070,2023,Club Level,30_days_out,950,730,0.7684,0.232,389.19,456.53,0.232,220,0.875,379516.35,100618.57,0
S2023_G070,2023,Club Level,14_days_out,950,613,0.6453,0.3543,389.19,445.16,0.354,337,0.875,370060.99,149824.77,0
S2023_G070,2023,Club Level,7_days_out,950,452,0.4758,0.5237,389.19,453.47,0.524,498,0.875,376972.88,225612.95,0
S2023_G070,2023,Club Level,2_days_out,950,266,0.28,0.7197,389.19,457.28,0.72,684,0.875,380135.26,312640.42,0
S2023_G070,2023,Club Level,day_of_game,950,236,0.2484,0.752,389.19,467.58,0.752,714,0.875,388704.19,334062.44,0
S2023_G070,2023,Suite,30_days_out,350,299,0.8543,0.1454,625.34,712.09,0.145,51,0.776,193318.5,36230.55,0
S2023_G070,2023,Suite,14_days_out,350,224,0.64,0.3587,625.34,735.13,0.359,126,0.776,199572.58,92301.07,0
S2023_G070,2023,Suite,7_days_out,350,194,0.5543,0.4468,625.34,747.63,0.447,156,0.776,202966.56,116926.22,0
S2023_G070,2023,Suite,2_days_out,350,113,0.3229,0.6773,625.34,708.28,0.677,237,0.776,192282.71,167897.14,0
S2023_G070,2023,Suite,day_of_game,350,104,0.2971,0.7025,625.34,722.18,0.703,246,0.776,196055.87,177578.0,0
S2023_G070,2023,Courtside/Premium,30_days_out,180,142,0.7889,0.2129,883.81,1003.42,0.213,38,0.837,151199.87,38449.53,0
S2023_G070,2023,Courtside/Premium,14_days_out,180,107,0.5944,0.4082,883.81,1020.76,0.408,73,0.837,153812.1,74998.4,0
S2023_G070,2023,Courtside/Premium,7_days_out,180,86,0.4778,0.5228,883.81,1021.38,0.523,94,0.837,153905.17,96107.94,0
S2023_G070,2023,Courtside/Premium,2_days_out,180,62,0.3444,0.6529,883.81,1025.26,0.653,118,0.837,154490.19,120496.24,0
S2023_G070,2023,Courtside/Premium,day_of_game,180,48,0.2667,0.7359,883.81,1018.86,0.736,132,0.837,153525.31,134951.34,0
S2023_G070,2023,Standing Room,30_days_out,1400,1131,0.8079,0.1924,55.81,64.58,0.192,269,0.879,79455.78,17391.54,0
S2023_G070,2023,Standing Room,14_days_out,1400,821,0.5864,0.4135,55.81,67.89,0.414,579,0.879,83536.5,39305.81,0
S2023_G070,2023,Standing Room,7_days_out,1400,660,0.4714,0.5289,55.81,66.93,0.529,740,0.879,82347.08,49554.59,0
S2023_G070,2023,Standing Room,2_days_out,1400,447,0.3193,0.6805,55.81,65.88,0.68,953,0.879,81059.63,62760.43,0
S2023_G070,2023,Standing Room,day_of_game,1400,268,0.1914,0.8083,55.81,69.79,0.808,1132,0.879,85874.3,78980.03,0
S2023_G071,2023,Upper Baseline,30_days_out,4200,3570,0.85,0.1499,51.73,51.21,0.15,630,0.716,153979.56,32237.19,0
S2023_G071,2023,Upper Baseline,14_days_out,4200,2650,0.631,0.369,51.73,51.2,0.369,1550,0.716,153943.58,79352.16,0
S2023_G071,2023,Upper Baseline,7_days_out,4200,2405,0.5726,0.4273,51.73,53.61,0.427,1795,0.716,161202.56,96213.3,0
S2023_G071,2023,Upper Baseline,2_days_out,4200,1790,0.4262,0.5737,51.73,51.74,0.574,2410,0.716,155581.74,124678.52,0
S2023_G071,2023,Upper Baseline,day_of_game,4200,1483,0.3531,0.647,51.73,52.7,0.647,2717,0.716,158465.61,143206.48,0
S2023_G071,2023,Upper Sideline,30_days_out,3600,3141,0.8725,0.1275,63.07,63.25,0.128,459,0.553,126010.48,29041.26,0
S2023_G071,2023,Upper Sideline,14_days_out,3600,2619,0.7275,0.2726,63.07,60.25,0.273,981,0.553,120037.67,59130.81,0
S2023_G071,2023,Upper Sideline,7_days_out,3600,2418,0.6717,0.3282,63.07,63.22,0.328,1182,0.553,125965.41,74705.94,0
S2023_G071,2023,Upper Sideline,2_days_out,3600,2164,0.6011,0.399,63.07,62.67,0.399,1436,0.553,124857.96,90005.32,0
S2023_G071,2023,Upper Sideline,day_of_game,3600,1709,0.4747,0.5254,63.07,63.68,0.525,1891,0.553,126883.59,120449.43,0
S2023_G071,2023,Upper Center,30_days_out,2600,1920,0.7385,0.2615,79.4,75.14,0.262,680,0.721,140811.49,51094.46,0
S2023_G071,2023,Upper Center,14_days_out,2600,1727,0.6642,0.3357,79.4,78.99,0.336,873,0.721,148019.46,68939.33,0
S2023_G071,2023,Upper Center,7_days_out,2600,1561,0.6004,0.3996,79.4,79.09,0.4,1039,0.721,148210.27,82173.81,0
S2023_G071,2023,Upper Center,2_days_out,2600,1116,0.4292,0.5706,79.4,79.0,0.571,1484,0.721,148031.47,117199.46,0
S2023_G071,2023,Upper Center,day_of_game,2600,917,0.3527,0.6473,79.4,75.18,0.647,1683,0.721,140870.87,126514.98,0
S2023_G071,2023,Lower Corner,30_days_out,2100,1778,0.8467,0.1535,105.36,102.8,0.154,322,0.622,134192.8,33146.15,0
S2023_G071,2023,Lower Corner,14_days_out,2100,1470,0.7,0.3001,105.36,102.85,0.3,630,0.622,134255.12,64818.11,0
S2023_G071,2023,Lower Corner,7_days_out,2100,1278,0.6086,0.3915,105.36,111.21,0.391,822,0.622,145174.36,91432.34,0
S2023_G071,2023,Lower Corner,2_days_out,2100,1022,0.4867,0.5133,105.36,108.22,0.513,1078,0.622,141266.53,116664.12,0
S2023_G071,2023,Lower Corner,day_of_game,2100,781,0.3719,0.6281,105.36,104.19,0.628,1319,0.622,136009.83,137439.11,0
S2023_G071,2023,Lower Sideline,30_days_out,1900,1568,0.8253,0.1746,147.43,152.33,0.175,332,0.466,134827.24,50526.27,0
S2023_G071,2023,Lower Sideline,14_days_out,1900,1282,0.6747,0.325,147.43,154.62,0.325,618,0.466,136846.36,95480.72,0
S2023_G071,2023,Lower Sideline,7_days_out,1900,1273,0.67,0.33,147.43,149.91,0.33,627,0.466,132679.11,93993.44,0
S2023_G071,2023,Lower Sideline,2_days_out,1900,1191,0.6268,0.3732,147.43,148.96,0.373,709,0.466,131839.66,105622.33,0
S2023_G071,2023,Lower Sideline,day_of_game,1900,1084,0.5705,0.4294,147.43,144.02,0.429,816,0.466,127471.18,117515.97,0
S2023_G071,2023,Lower Center,30_days_out,1200,930,0.775,0.2248,200.3,191.3,0.225,270,0.709,162758.76,51609.52,0
S2023_G071,2023,Lower Center,14_days_out,1200,838,0.6983,0.3021,200.3,190.08,0.302,362,0.709,161721.14,68897.39,0
S2023_G071,2023,Lower Center,7_days_out,1200,675,0.5625,0.4377,200.3,196.09,0.438,525,0.709,166832.77,103004.8,0
S2023_G071,2023,Lower Center,2_days_out,1200,538,0.4483,0.5516,200.3,196.7,0.552,662,0.709,167356.09,130199.66,0
S2023_G071,2023,Lower Center,day_of_game,1200,430,0.3583,0.6417,200.3,191.67,0.642,770,0.709,163069.48,147596.54,0
S2023_G071,2023,Club Level,30_days_out,950,807,0.8495,0.1508,269.17,271.93,0.151,143,0.719,185854.66,38948.2,0
S2023_G071,2023,Club Level,14_days_out,950,651,0.6853,0.3144,269.17,278.06,0.314,299,0.719,190038.86,83058.94,0
S2023_G071,2023,Club Level,7_days_out,950,502,0.5284,0.4719,269.17,274.33,0.472,448,0.719,187492.05,122992.61,0
S2023_G071,2023,Club Level,2_days_out,950,365,0.3842,0.6161,269.17,283.94,0.616,585,0.719,194060.23,166181.58,0
S2023_G071,2023,Club Level,day_of_game,950,323,0.34,0.6595,269.17,271.5,0.66,627,0.719,185555.5,170109.19,0
S2023_G071,2023,Suite,30_days_out,350,301,0.86,0.1411,433.72,435.02,0.141,49,0.578,87954.58,21477.96,0
S2023_G071,2023,Suite,14_days_out,350,275,0.7857,0.2138,433.72,422.38,0.214,75,0.578,85399.19,31613.74,0
S2023_G071,2023,Suite,7_days_out,350,210,0.6,0.4006,433.72,425.96,0.401,140,0.578,86124.49,59721.01,0
S2023_G071,2023,Suite,2_days_out,350,187,0.5343,0.4654,433.72,444.88,0.465,163,0.578,89948.9,72473.94,0
S2023_G071,2023,Suite,day_of_game,350,169,0.4829,0.5163,433.72,425.01,0.516,181,0.578,85931.87,76795.72,0
S2023_G071,2023,Courtside/Premium,30_days_out,180,164,0.9111,0.0903,674.46,664.84,0.09,16,0.518,62004.35,10804.42,0
S2023_G071,2023,Courtside/Premium,14_days_out,180,142,0.7889,0.2089,674.46,658.37,0.209,38,0.518,61400.87,24751.17,0
S2023_G071,2023,Courtside/Premium,7_days_out,180,119,0.6611,0.3405,674.46,637.47,0.34,61,0.518,59451.24,39064.62,0
S2023_G071,2023,Courtside/Premium,2_days_out,180,106,0.5889,0.4092,674.46,643.27,0.409,74,0.518,59992.06,47379.11,0
S2023_G071,2023,Courtside/Premium,day_of_game,180,96,0.5333,0.4688,674.46,632.87,0.469,84,0.518,59022.63,53401.36,0
S2023_G071,2023,Standing Room,30_days_out,1400,1121,0.8007,0.1992,37.24,34.9,0.199,279,0.655,31995.89,9736.2,0
S2023_G071,2023,Standing Room,14_days_out,1400,961,0.6864,0.3136,37.24,37.95,0.314,439,0.655,34792.96,16663.89,0
S2023_G071,2023,Standing Room,7_days_out,1400,877,0.6264,0.3737,37.24,34.93,0.374,523,0.655,32016.62,18271.27,0
S2023_G071,2023,Standing Room,2_days_out,1400,687,0.4907,0.5094,37.24,36.03,0.509,713,0.655,33033.14,25696.77,0
S2023_G071,2023,Standing Room,day_of_game,1400,541,0.3864,0.6138,37.24,35.8,0.614,859,0.655,32815.23,30762.94,0
S2023_G072,2023,Upper Baseline,30_days_out,4200,3247,0.7731,0.227,59.46,63.4,0.227,953,0.872,232257.27,60438.21,0
S2023_G072,2023,Upper Baseline,14_days_out,4200,2465,0.5869,0.4131,59.46,68.04,0.413,1735,0.872,249242.64,118042.06,0
S2023_G072,2023,Upper Baseline,7_days_out,4200,1906,0.4538,0.5461,59.46,66.43,0.546,2294,0.872,243357.18,152372.15,0
S2023_G072,2023,Upper Baseline,2_days_out,4200,1173,0.2793,0.7207,59.46,64.14,0.721,3027,0.872,234952.47,194122.05,0
S2023_G072,2023,Upper Baseline,day_of_game,4200,979,0.2331,0.7669,59.46,63.01,0.767,3221,0.872,230816.46,202939.82,0
S2023_G072,2023,Upper Sideline,30_days_out,3600,2794,0.7761,0.2238,76.44,86.75,0.224,806,0.882,275504.19,69890.56,0
S2023_G072,2023,Upper Sideline,14_days_out,3600,2017,0.5603,0.4397,76.44,85.77,0.44,1583,0.882,272392.6,135779.79,0
S2023_G072,2023,Upper Sideline,7_days_out,3600,1569,0.4358,0.5641,76.44,85.44,0.564,2031,0.882,271320.06,173496.86,0
S2023_G072,2023,Upper Sideline,2_days_out,3600,884,0.2456,0.7546,76.44,86.23,0.755,2716,0.882,273835.4,234233.96,0
S2023_G072,2023,Upper Sideline,day_of_game,3600,498,0.1383,0.8617,76.44,86.72,0.862,3102,0.882,275387.5,269003.98,0
S2023_G072,2023,Upper Center,30_days_out,2600,2023,0.7781,0.2218,99.18,114.85,0.222,577,0.797,238105.7,66216.98,0
S2023_G072,2023,Upper Center,14_days_out,2600,1757,0.6758,0.3244,99.18,107.08,0.324,843,0.797,221993.23,90307.52,0
S2023_G072,2023,Upper Center,7_days_out,2600,1181,0.4542,0.5459,99.18,107.73,0.546,1419,0.797,223360.42,152905.82,0
S2023_G072,2023,Upper Center,2_days_out,2600,933,0.3588,0.6411,99.18,107.28,0.641,1667,0.797,222413.45,178819.41,0
S2023_G072,2023,Upper Center,day_of_game,2600,503,0.1935,0.8066,99.18,111.05,0.807,2097,0.797,230232.29,232885.87,0
S2023_G072,2023,Lower Corner,30_days_out,2100,1677,0.7986,0.2013,129.11,131.38,0.201,423,0.786,216965.04,55546.5,0
S2023_G072,2023,Lower Corner,14_days_out,2100,1204,0.5733,0.4267,129.11,140.21,0.427,896,0.786,231546.91,125626.55,0
S2023_G072,2023,Lower Corner,7_days_out,2100,1006,0.479,0.5212,129.11,144.54,0.521,1094,0.786,238698.17,158189.84,0
S2023_G072,2023,Lower Corner,2_days_out,2100,774,0.3686,0.6314,129.11,143.31,0.631,1326,0.786,236674.76,190028.25,0
S2023_G072,2023,Lower Corner,day_of_game,2100,500,0.2381,0.7621,129.11,140.07,0.762,1600,0.786,231309.44,224169.26,0
S2023_G072,2023,Lower Sideline,30_days_out,1900,1475,0.7763,0.2238,183.07,194.0,0.224,425,0.809,298313.96,82495.36,0
S2023_G072,2023,Lower Sideline,14_days_out,1900,1216,0.64,0.36,183.07,191.33,0.36,684,0.809,294207.56,130888.39,0
S2023_G072,2023,Lower Sideline,7_days_out,1900,842,0.4432,0.5569,183.07,186.33,0.557,1058,0.809,286524.28,197150.09,0
S2023_G072,2023,Lower Sideline,2_days_out,1900,656,0.3453,0.655,183.07,194.12,0.655,1244,0.809,298498.1,241571.6,0
S2023_G072,2023,Lower Sideline,day_of_game,1900,408,0.2147,0.7853,183.07,197.42,0.785,1492,0.809,303565.2,294555.94,0
S2023_G072,2023,Lower Center,30_days_out,1200,948,0.79,0.2101,245.77,273.87,0.21,252,0.868,285154.86,69041.61,0
S2023_G072,2023,Lower Center,14_days_out,1200,723,0.6025,0.3971,245.77,266.9,0.397,477,0.868,277897.35,127199.53,0
S2023_G072,2023,Lower Center,7_days_out,1200,560,0.4667,0.5331,245.77,270.94,0.533,640,0.868,282097.95,173335.92,0
S2023_G072,2023,Lower Center,2_days_out,1200,258,0.215,0.7847,245.77,281.4,0.785,942,0.868,292994.88,264975.77,0
S2023_G072,2023,Lower Center,day_of_game,1200,194,0.1617,0.8382,245.77,274.06,0.838,1006,0.868,285352.88,275664.23,0
S2023_G072,2023,Club Level,30_days_out,950,739,0.7779,0.2216,330.99,372.01,0.222,211,0.86,303886.16,78325.05,0
S2023_G072,2023,Club Level,14_days_out,950,507,0.5337,0.4661,330.99,368.44,0.466,443,0.86,300972.83,163159.2,0
S2023_G072,2023,Club Level,7_days_out,950,396,0.4168,0.583,330.99,347.64,0.583,554,0.86,283979.99,192539.51,0
S2023_G072,2023,Club Level,2_days_out,950,322,0.3389,0.6612,330.99,361.78,0.661,628,0.86,295529.79,227246.64,0
S2023_G072,2023,Club Level,day_of_game,950,196,0.2063,0.794,330.99,371.75,0.794,754,0.86,303676.41,280418.73,0
S2023_G072,2023,Suite,30_days_out,350,273,0.78,0.2188,554.9,578.55,0.219,77,0.813,164670.75,44311.94,0
S2023_G072,2023,Suite,14_days_out,350,209,0.5971,0.4034,554.9,625.27,0.403,141,0.813,177966.87,88287.16,0
S2023_G072,2023,Suite,7_days_out,350,162,0.4629,0.5369,554.9,598.54,0.537,188,0.813,170360.64,112466.38,0
S2023_G072,2023,Suite,2_days_out,350,112,0.32,0.6814,554.9,618.13,0.681,238,0.813,175935.28,147407.66,0
S2023_G072,2023,Suite,day_of_game,350,110,0.3143,0.6869,554.9,599.16,0.687,240,0.813,170537.46,144050.4,0
S2023_G072,2023,Courtside/Premium,30_days_out,180,130,0.7222,0.2803,839.12,929.77,0.28,50,0.693,115934.47,46906.57,0
S2023_G072,2023,Courtside/Premium,14_days_out,180,115,0.6389,0.3628,839.12,931.47,0.363,65,0.693,116146.44,60833.03,0
S2023_G072,2023,Courtside/Premium,7_days_out,180,100,0.5556,0.4443,839.12,913.5,0.444,80,0.693,113905.83,73058.65,0
S2023_G072,2023,Courtside/Premium,2_days_out,180,66,0.3667,0.6328,839.12,896.44,0.633,114,0.693,111778.33,102112.16,0
S2023_G072,2023,Courtside/Premium,day_of_game,180,61,0.3389,0.6627,839.12,890.88,0.663,119,0.693,111085.05,106264.82,0
S2023_G072,2023,Standing Room,30_days_out,1400,1099,0.785,0.2147,47.72,52.86,0.215,301,0.887,65613.44,15888.33,0
S2023_G072,2023,Standing Room,14_days_out,1400,778,0.5557,0.4446,47.72,53.25,0.445,622,0.887,66095.25,33141.43,0
S2023_G072,2023,Standing Room,7_days_out,1400,566,0.4043,0.5958,47.72,55.08,0.596,834,0.887,68362.33,45944.06,0
S2023_G072,2023,Standing Room,2_days_out,1400,329,0.235,0.7648,47.72,53.72,0.765,1071,0.887,66683.81,57522.26,0
S2023_G072,2023,Standing Room,day_of_game,1400,248,0.1771,0.8231,47.72,52.77,0.823,1152,0.887,65494.82,60801.85,0
S2023_G073,2023,Upper Baseline,30_days_out,4200,3259,0.776,0.224,60.52,65.02,0.224,941,0.828,226066.58,61184.41,1
S2023_G073,2023,Upper Baseline,14_days_out,4200,2224,0.5295,0.4705,60.52,65.57,0.471,1976,0.828,227963.43,129581.1,1
S2023_G073,2023,Upper Baseline,7_days_out,4200,1845,0.4393,0.5607,60.52,65.55,0.561,2355,0.828,227892.15,154373.03,1
S2023_G073,2023,Upper Baseline,2_days_out,4200,1053,0.2507,0.7494,60.52,65.5,0.749,3147,0.828,227719.9,206153.16,1
S2023_G073,2023,Upper Baseline,day_of_game,4200,705,0.1679,0.832,60.52,66.0,0.832,3495,0.828,229468.71,230642.05,1
S2023_G073,2023,Upper Sideline,30_days_out,3600,2652,0.7367,0.2635,86.65,93.89,0.263,948,0.881,297962.1,89052.48,1
S2023_G073,2023,Upper Sideline,14_days_out,3600,1810,0.5028,0.4973,86.65,93.88,0.497,1790,0.881,297916.45,168064.46,1
S2023_G073,2023,Upper Sideline,7_days_out,3600,1440,0.4,0.6,86.65,95.29,0.6,2160,0.881,302384.58,205832.28,1
S2023_G073,2023,Upper Sideline,2_days_out,3600,857,0.2381,0.7619,86.65,93.31,0.762,2743,0.881,296112.08,255942.73,1
S2023_G073,2023,Upper Sideline,day_of_game,3600,589,0.1636,0.8363,86.65,99.58,0.836,3011,0.881,315993.05,299800.87,1
S2023_G073,2023,Upper Center,30_days_out,2600,1964,0.7554,0.2446,102.34,107.21,0.245,636,0.789,220023.86,68169.27,1
S2023_G073,2023,Upper Center,14_days_out,2600,1682,0.6469,0.3529,102.34,110.25,0.353,918,0.789,226262.57,101151.39,1
S2023_G073,2023,Upper Center,7_days_out,2600,1253,0.4819,0.5181,102.34,106.92,0.518,1347,0.789,219438.12,144017.82,1
S2023_G073,2023,Upper Center,2_days_out,2600,692,0.2662,0.7338,102.34,111.05,0.734,1908,0.789,227915.79,211885.92,1
S2023_G073,2023,Upper Center,day_of_game,2600,681,0.2619,0.7382,102.34,109.36,0.738,1919,0.789,224446.41,209894.96,1
S2023_G073,2023,Lower Corner,30_days_out,2100,1509,0.7186,0.2816,153.37,163.27,0.282,591,0.821,281482.26,96544.55,1
S2023_G073,2023,Lower Corner,14_days_out,2100,1193,0.5681,0.4321,153.37,167.06,0.432,907,0.821,288024.14,151602.34,1
S2023_G073,2023,Lower Corner,7_days_out,2100,820,0.3905,0.6096,153.37,167.6,0.61,1280,0.821,288948.9,214564.88,1
S2023_G073,2023,Lower Corner,2_days_out,2100,609,0.29,0.7098,153.37,161.13,0.71,1491,0.821,277792.66,240167.04,1
S2023_G073,2023,Lower Corner,day_of_game,2100,445,0.2119,0.7882,153.37,161.46,0.788,1655,0.821,278366.78,267265.8,1
S2023_G073,2023,Lower Sideline,30_days_out,1900,1364,0.7179,0.2822,218.38,213.34,0.282,536,0.855,346432.26,114371.43,1
S2023_G073,2023,Lower Sideline,14_days_out,1900,1088,0.5726,0.4271,218.38,243.28,0.427,812,0.855,395041.67,197433.21,1
S2023_G073,2023,Lower Sideline,7_days_out,1900,842,0.4432,0.5568,218.38,229.92,0.557,1058,0.855,373347.8,243251.64,1
S2023_G073,2023,Lower Sideline,2_days_out,1900,503,0.2647,0.7352,218.38,230.52,0.735,1397,0.855,374328.93,321996.45,1
S2023_G073,2023,Lower Sideline,day_of_game,1900,259,0.1363,0.8637,218.38,223.1,0.864,1641,0.855,362273.95,366123.18,1
S2023_G073,2023,Lower Center,30_days_out,1200,967,0.8058,0.1941,249.51,271.75,0.194,233,0.906,295297.5,63284.57,1
S2023_G073,2023,Lower Center,14_days_out,1200,612,0.51,0.4898,249.51,279.34,0.49,588,0.906,303544.82,164193.18,1
S2023_G073,2023,Lower Center,7_days_out,1200,555,0.4625,0.5377,249.51,273.9,0.538,645,0.906,297632.9,176718.27,1
S2023_G073,2023,Lower Center,2_days_out,1200,269,0.2242,0.7759,249.51,273.76,0.776,931,0.906,297490.16,254880.13,1
S2023_G073,2023,Lower Center,day_of_game,1200,99,0.0825,0.9172,249.51,271.78,0.917,1101,0.906,295329.66,299122.44,1
S2023_G073,2023,Club Level,30_days_out,950,700,0.7368,0.2628,378.81,394.67,0.263,250,0.829,310852.42,98534.3,1
S2023_G073,2023,Club Level,14_days_out,950,496,0.5221,0.478,378.81,415.06,0.478,454,0.829,326910.5,188489.12,1
