season,game_id,game_date,day_of_week,weekend_flag,holiday_flag,rivalry_flag,division_matchup_flag,opponent,opponent_strength,home_team_win_rate,away_team_win_rate,home_team_recent_form,away_team_recent_form,playoff_implication_score,premium_game_flag,seat_section,section_capacity,inventory_remaining,inventory_remaining_pct,current_sell_through_rate,seat_quality_score,base_ticket_price,current_ticket_price,price_change_from_base_pct,days_before_game,pricing_window,days_until_game_bucket,month,season_stage,website_traffic_index,search_interest_index,social_sentiment_score,social_volume_index,email_campaign_active,promotion_flag,marketing_spend_index,star_player_available,injury_news_severity,weather_severity,temperature_score,demand_signal_score,secondary_market_avg_price,secondary_market_listing_count,resale_price_gap_pct,resale_velocity_index,scalper_pressure_score,rolling_3_game_attendance_rate,rolling_5_game_sell_through_rate,previous_similar_game_sell_through,same_opponent_last_season_attendance,section_historical_fill_rate,historical_price_elasticity_section,historical_attendance_rate,affordability_segment,affordability_index,local_income_proxy,final_sell_through_rate,final_attendance_rate,realized_revenue,revenue_per_available_seat,unsold_inventory_pct,actual_secondary_market_gap,realized_demand_score,demand_index,demand_tier,scalper_risk_tier,scalper_risk_label,optimal_price_oracle,recommended_price_target,tickets_sold_pct,sold_tickets,attendance_rate,revenue,predicted_demand_tier,predicted_demand_probability,predicted_sell_through,predicted_scalper_risk_tier,predicted_scalper_risk_probability,recommended_price,price_change_pct,expected_sell_through,expected_revenue,revenue_uplift_vs_current,secondary_market_leakage_reduction,human_approval_required,affordability_risk_flag,capped_by_guardrail,pricing_action
2025,S2025_G044,2026-01-12,Monday,0,0,0,0,Houston Rockets,64.21,0.488,0.67,0.52,0.814,0.13,0,Suite,350,279,0.7971,0.2033,0.91,428.34,415.74,-0.0294,14,14_days_out,8_to_20_days,1,mid,110.33,58.24,0.243,75.64,0,0,75.99,1,0.156,0.251,0.85,0.3234,413.77,2.0,-0.0047,39.38,0.0797,0.551,0.615,0.658,0.526,0.667,-0.304,0.551,Affluent,110.18,118.72,0.536,0.518,78029.52,222.94,0.464,0.0,0.614,0.614,Low,Low,Low,394.07,394.07,0.203,71,0.518,29575.51,Low,0.9984001000220887,0.5774170560824736,Low,0.9968027939429138,556.84,0.3394,0.4678,90550.0,6530.62,0.0,True,False,False,Review
2025,S2025_G044,2026-01-12,Monday,0,0,0,0,Houston Rockets,64.21,0.488,0.67,0.52,0.814,0.13,0,Suite,350,224,0.64,0.3598,0.91,428.34,401.02,-0.0638,7,7_days_out,3_to_7_days,1,mid,124.07,62.39,0.262,93.56,0,0,75.99,1,0.156,0.251,0.85,0.3757,356.16,46.57,-0.1119,36.76,0.1219,0.551,0.615,0.658,0.526,0.667,-0.304,0.551,Affluent,108.17,109.29,0.536,0.518,75265.12,215.04,0.464,0.0,0.614,0.614,Low,Low,Low,394.07,394.07,0.36,126,0.518,50497.67,Low,0.9984001000220887,0.5618228666730467,Low,0.9965899974299415,535.43,0.3352,0.4546,84662.98,5807.21,0.0,True,False,False,Review
2025,S2025_G044,2026-01-12,Monday,0,0,0,0,Houston Rockets,64.21,0.488,0.67,0.52,0.814,0.13,0,Suite,350,220,0.6286,0.3714,0.91,428.34,427.87,-0.0011,2,2_days_out,1_to_2_days,1,mid,132.14,58.29,0.313,96.5,0,0,75.99,1,0.156,0.251,0.85,0.4035,465.49,2.0,0.0879,45.8,0.2002,0.551,0.615,0.658,0.526,0.667,-0.304,0.551,Affluent,110.25,111.27,0.536,0.518,80304.5,229.44,0.464,37.62,0.614,0.614,Low,Low,Low,398.59,398.59,0.371,130,0.518,55617.83,Low,0.9983117395271426,0.5195666310999204,Low,0.9967286884570749,567.55,0.3265,0.403,79371.57,1564.13,957.76,True,False,False,Review
2025,S2025_G044,2026-01-12,Monday,0,0,0,0,Houston Rockets,64.21,0.488,0.67,0.52,0.814,0.13,0,Suite,350,186,0.5314,0.4675,0.91,428.34,433.37,0.0118,0,day_of_game,day_of_game,1,mid,125.56,57.31,0.186,105.73,0,0,75.99,1,0.156,0.251,0.85,0.4049,459.59,32.09,0.0605,51.78,0.2611,0.551,0.615,0.658,0.526,0.667,-0.304,0.551,Affluent,113.29,117.79,0.536,0.518,81338.21,232.39,0.464,26.22,0.614,0.614,Low,Low,Low,396.98,396.98,0.468,164,0.518,70913.8,Low,0.9978071643623316,0.5426712584255402,Low,0.9989363600999395,578.26,0.3343,0.4225,84778.68,2466.58,697.21,True,False,False,Review
2025,S2025_G044,2026-01-12,Monday,0,0,0,0,Houston Rockets,64.21,0.488,0.67,0.52,0.814,0.13,0,Courtside/Premium,180,154,0.8556,0.1434,0.98,649.98,672.49,0.0346,30,30_days_out,21_plus_days,1,mid,82.98,48.16,0.252,72.77,0,0,75.99,1,0.156,0.251,0.85,0.2928,717.84,2.0,0.0674,29.18,0.1306,0.586,0.594,0.576,0.623,0.573,-0.265,0.586,Premium,129.1,134.79,0.495,0.422,59876.88,332.65,0.505,45.35,0.504,0.504,Low,Low,Low,602.34,602.34,0.143,26,0.422,17360.56,Low,0.9984001000220887,0.5851855502327918,Low,0.9958354693614777,893.72,0.329,0.4842,77274.22,6438.56,668.76,True,False,False,Review
2025,S2025_G044,2026-01-12,Monday,0,0,0,0,Houston Rockets,64.21,0.488,0.67,0.52,0.814,0.13,0,Courtside/Premium,180,142,0.7889,0.2091,0.98,649.98,649.49,-0.0008,14,14_days_out,8_to_20_days,1,mid,98.65,60.65,0.471,83.25,0,0,75.99,1,0.156,0.251,0.85,0.3427,682.01,2.0,0.0501,45.78,0.1445,0.586,0.594,0.576,0.623,0.573,-0.265,0.586,Premium,131.02,129.2,0.495,0.422,57828.77,321.27,0.505,32.52,0.504,0.504,Low,Low,Low,601.89,601.89,0.209,38,0.422,24441.67,Low,0.9984001000220887,0.567990246853445,Low,0.999078812750213,861.22,0.326,0.4689,72160.0,5757.29,465.47,True,False,False,Review
2025,S2025_G044,2026-01-12,Monday,0,0,0,0,Houston Rockets,64.21,0.488,0.67,0.52,0.814,0.13,0,Courtside/Premium,180,114,0.6333,0.3654,0.98,649.98,658.66,0.0134,7,7_days_out,3_to_7_days,1,mid,113.31,53.1,0.197,92.33,0,0,75.99,1,0.156,0.251,0.85,0.3547,627.65,27.44,-0.0471,38.65,0.1577,0.586,0.594,0.576,0.623,0.573,-0.265,0.586,Premium,131.61,128.1,0.495,0.422,58645.82,325.81,0.505,0.0,0.504,0.504,Low,Low,Low,597.64,597.64,0.365,66,0.422,43323.4,Low,0.9984001000220887,0.5632524900418612,Low,0.9996355463486799,877.47,0.3322,0.4637,72660.55,5882.02,0.0,True,False,False,Review
2025,S2025_G044,2026-01-12,Monday,0,0,0,0,Houston Rockets,64.21,0.488,0.67,0.52,0.814,0.13,0,Courtside/Premium,180,107,0.5944,0.4051,0.98,649.98,668.59,0.0286,2,2_days_out,1_to_2_days,1,mid,131.56,66.42,0.368,79.15,0,0,75.99,1,0.156,0.251,0.85,0.4034,710.64,37.53,0.0629,29.67,0.0696,0.586,0.594,0.576,0.623,0.573,-0.265,0.586,Premium,136.18,127.16,0.495,0.422,59529.4,330.72,0.505,42.05,0.504,0.504,Low,Low,Low,602.14,602.14,0.405,73,0.422,48757.68,Low,0.9983429468341856,0.5297252587587259,Low,0.9958651875966902,893.72,0.3367,0.4175,66542.01,2791.58,561.33,True,False,False,Review
2025,S2025_G044,2026-01-12,Monday,0,0,0,0,Houston Rockets,64.21,0.488,0.67,0.52,0.814,0.13,0,Courtside/Premium,180,103,0.5722,0.4298,0.98,649.98,660.47,0.0161,0,day_of_game,day_of_game,1,mid,141.25,69.35,0.229,101.11,0,0,75.99,1,0.156,0.251,0.85,0.4119,663.68,31.25,0.0049,38.64,0.0759,0.586,0.594,0.576,0.623,0.573,-0.265,0.586,Premium,128.1,128.45,0.495,0.422,58806.58,326.7,0.505,3.22,0.504,0.504,Low,Low,Low,597.94,597.94,0.43,77,0.422,51098.22,Low,0.9980342990356976,0.5140718079577075,Low,0.9961268790370739,877.47,0.3286,0.4043,63285.93,2170.71,41.58,True,False,False,Review
2025,S2025_G044,2026-01-12,Monday,0,0,0,0,Houston Rockets,64.21,0.488,0.67,0.52,0.814,0.13,0,Standing Room,1400,1210,0.8643,0.1357,0.3,38.19,40.88,0.0704,30,30_days_out,21_plus_days,1,mid,71.96,43.22,0.153,73.06,0,0,75.99,1,0.156,0.251,0.85,0.2767,44.57,40.41,0.0902,35.91,0.1132,0.843,0.841,0.801,0.801,0.782,-1.655,0.843,Value-sensitive,39.16,37.67,0.71,0.674,40664.3,29.05,0.29,3.69,0.663,0.663,Low,Low,Low,33.53,33.53,0.136,190,0.674,7766.87,Low,0.976552331336191,0.6906566175300383,Low,0.9858319632315019,31.51,-0.2293,0.9027,39819.36,291.71,0.0,False,True,False,Discount
2025,S2025_G044,2026-01-12,Monday,0,0,0,0,Houston Rockets,64.21,0.488,0.67,0.52,0.814,0.13,0,Standing Room,1400,858,0.6129,0.3869,0.3,38.19,38.33,0.0037,14,14_days_out,8_to_20_days,1,mid,115.57,61.98,0.261,89.64,0,0,75.99,1,0.156,0.251,0.85,0.4039,44.89,61.47,0.171,43.68,0.2827,0.843,0.841,0.801,0.801,0.782,-1.655,0.843,Value-sensitive,34.15,32.01,0.71,0.674,38129.23,27.24,0.29,6.56,0.663,0.663,Low,Low,Low,34.0,34.0,0.387,542,0.674,20762.01,Low,0.9777141124770684,0.7391123418629261,Low,0.9514260215727152,29.6,-0.2278,0.9678,40101.98,439.74,0.0,False,True,False,Discount
2025,S2025_G044,2026-01-12,Monday,0,0,0,0,Houston Rockets,64.21,0.488,0.67,0.52,0.814,0.13,0,Standing Room,1400,785,0.5607,0.4393,0.3,38.19,38.72,0.0138,7,7_days_out,3_to_7_days,1,mid,100.42,55.33,0.215,92.86,0,0,75.99,1,0.156,0.251,0.85,0.3851,43.96,57.05,0.1353,62.43,0.2891,0.843,0.841,0.801,0.801,0.782,-1.655,0.843,Value-sensitive,36.03,40.36,0.71,0.674,38513.34,27.51,0.29,5.24,0.663,0.663,Low,Low,Low,33.83,33.83,0.439,615,0.674,23814.84,Low,0.9719293668746848,0.7437440113973067,Low,0.9300375069246721,30.55,-0.211,0.9534,40779.68,462.8,0.0,False,True,False,Discount
2025,S2025_G044,2026-01-12,Monday,0,0,0,0,Houston Rockets,64.21,0.488,0.67,0.52,0.814,0.13,0,Standing Room,1400,650,0.4643,0.5357,0.3,38.19,40.27,0.0545,2,2_days_out,1_to_2_days,1,mid,118.19,60.27,0.321,103.1,0,0,75.99,1,0.156,0.251,0.85,0.4334,45.9,33.7,0.1396,63.65,0.3207,0.843,0.841,0.801,0.801,0.782,-1.655,0.843,Value-sensitive,42.67,37.05,0.71,0.674,40060.18,28.61,0.29,5.62,0.663,0.663,Low,Low,Low,33.78,33.78,0.536,750,0.674,30207.34,Low,0.8932693614465246,0.7372301668484041,Low,0.8223184388408941,31.51,-0.2176,0.9527,42024.95,461.38,0.0,False,True,False,Discount
2025,S2025_G044,2026-01-12,Monday,0,0,0,0,Houston Rockets,64.21,0.488,0.67,0.52,0.814,0.13,0,Standing Room,1400,488,0.3486,0.6517,0.3,38.19,39.66,0.0385,0,day_of_game,day_of_game,1,mid,128.47,66.33,0.344,94.07,0,0,75.99,1,0.156,0.251,0.85,0.449,42.54,33.08,0.0724,65.14,0.2374,0.843,0.841,0.801,0.801,0.782,-1.655,0.843,Value-sensitive,42.05,34.54,0.71,0.674,39451.26,28.18,0.29,2.87,0.663,0.663,Low,Low,Low,33.5,33.5,0.652,912,0.674,36189.18,Low,0.8327431234775471,0.721517026047798,Low,0.8656286024598897,30.55,-0.2297,0.9457,40452.25,390.74,0.0,False,True,False,Discount
2025,S2025_G045,2026-01-13,Tuesday,0,0,0,0,Milwaukee Bucks,87.05,0.579,0.7,0.593,0.702,0.343,0,Upper Baseline,4200,3617,0.8612,0.1387,0.38,52.7,47.8,-0.093,30,30_days_out,21_plus_days,1,mid,160.68,78.53,0.21,72.85,0,1,78.08,1,0.025,0.163,0.922,0.3761,41.36,45.91,-0.1347,43.28,0.1038,0.932,0.908,0.988,0.842,0.832,-1.28,0.932,Value-sensitive,37.15,44.88,0.605,0.557,121448.51,28.92,0.395,0.0,0.81,0.81,Low,Low,Low,45.85,45.85,0.139,583,0.557,27849.88,Low,0.8978717374566264,0.7137871901492042,Low,0.9431337476311054,42.16,-0.118,0.7966,141053.78,-2246.14,0.0,False,True,False,Discount
2025,S2025_G045,2026-01-13,Tuesday,0,0,0,0,Milwaukee Bucks,87.05,0.579,0.7,0.593,0.702,0.343,0,Upper Baseline,4200,2942,0.7005,0.2995,0.38,52.7,44.07,-0.1639,14,14_days_out,8_to_20_days,1,mid,213.63,94.27,0.253,106.19,0,1,78.08,1,0.025,0.163,0.922,0.4855,44.26,106.01,0.0044,32.42,0.1672,0.932,0.908,0.988,0.842,0.832,-1.28,0.932,Value-sensitive,42.01,46.8,0.605,0.557,111959.19,26.66,0.395,0.19,0.81,0.81,Low,Low,Low,45.88,45.88,0.299,1258,0.557,55426.17,Medium,0.5721361982044405,0.7533476974624767,Low,0.8632335023633496,40.84,-0.0732,0.849,145630.67,6190.53,0.0,True,True,False,Discount
2025,S2025_G045,2026-01-13,Tuesday,0,0,0,0,Milwaukee Bucks,87.05,0.579,0.7,0.593,0.702,0.343,0,Upper Baseline,4200,2422,0.5767,0.4233,0.38,52.7,45.21,-0.1422,7,7_days_out,3_to_7_days,1,mid,228.34,106.5,0.199,111.56,0,1,78.08,1,0.025,0.163,0.922,0.5282,44.66,107.92,-0.012,47.95,0.107,0.932,0.908,0.988,0.842,0.832,-1.28,0.932,Value-sensitive,40.32,40.63,0.605,0.557,114858.25,27.35,0.395,0.0,0.81,0.81,Low,Low,Low,45.85,45.85,0.423,1778,0.557,80362.18,Medium,0.6408925428005728,0.7647868854735397,Low,0.8374659310929846,40.84,-0.0966,0.8844,151701.08,6481.82,0.0,False,True,False,Discount
2025,S2025_G045,2026-01-13,Tuesday,0,0,0,0,Milwaukee Bucks,87.05,0.579,0.7,0.593,0.702,0.343,0,Upper Baseline,4200,1977,0.4707,0.5293,0.38,52.7,43.67,-0.1714,2,2_days_out,1_to_2_days,1,mid,243.76,104.74,0.405,130.29,0,1,78.08,1,0.025,0.163,0.922,0.5854,44.92,123.32,0.0287,65.45,0.2303,0.932,0.908,0.988,0.842,0.832,-1.28,0.932,Value-sensitive,42.98,39.45,0.605,0.557,110951.64,26.42,0.395,1.25,0.81,0.81,Medium,Low,Low,52.88,52.88,0.529,2223,0.557,97084.47,Medium,0.8643753166604352,0.7714671315578818,Low,0.5830768100892779,39.53,-0.0949,0.8902,147776.82,6278.95,0.0,False,True,False,Discount
2025,S2025_G045,2026-01-13,Tuesday,0,0,0,0,Milwaukee Bucks,87.05,0.579,0.7,0.593,0.702,0.343,0,Upper Baseline,4200,1651,0.3931,0.6068,0.38,52.7,43.21,-0.18,0,day_of_game,day_of_game,1,mid,257.37,117.46,0.245,129.56,0,1,78.08,1,0.025,0.163,0.922,0.6062,43.27,163.63,0.0014,52.8,0.2244,0.932,0.908,0.988,0.842,0.832,-1.28,0.932,Value-sensitive,41.54,41.36,0.605,0.557,109797.6,26.14,0.395,0.06,0.81,0.81,Medium,Low,Low,52.71,52.71,0.607,2549,0.557,110134.45,Medium,0.879029771764737,0.7420562564056314,Low,0.5752172435264485,39.53,-0.0853,0.8481,140782.04,6112.19,0.0,False,True,False,Discount
2025,S2025_G045,2026-01-13,Tuesday,0,0,0,0,Milwaukee Bucks,87.05,0.579,0.7,0.593,0.702,0.343,0,Upper Sideline,3600,2935,0.8153,0.1848,0.46,68.39,62.87,-0.0806,30,30_days_out,21_plus_days,1,mid,168.55,79.03,0.22,94.15,0,1,78.08,1,0.025,0.163,0.922,0.4232,68.98,57.74,0.0971,61.61,0.259,0.875,0.773,0.781,0.728,0.736,-1.075,0.875,Value-sensitive,48.91,49.02,0.738,0.733,167090.83,46.41,0.262,6.11,0.731,0.731,Low,Low,Low,60.29,60.29,0.185,665,0.733,41816.19,Low,0.9541384784542614,0.685287771507577,Low,0.9325714773153505,59.84,-0.0482,0.6958,149890.28,-5212.27,50.14,False,True,False,Discount
2025,S2025_G045,2026-01-13,Tuesday,0,0,0,0,Milwaukee Bucks,87.05,0.579,0.7,0.593,0.702,0.343,0,Upper Sideline,3600,2285,0.6347,0.3653,0.46,68.39,65.43,-0.0432,14,14_days_out,8_to_20_days,1,mid,209.09,94.23,0.314,116.58,0,1,78.08,1,0.025,0.163,0.922,0.5103,68.71,91.25,0.0501,46.41,0.1407,0.875,0.773,0.781,0.728,0.736,-1.075,0.875,Value-sensitive,48.75,50.54,0.738,0.733,173897.53,48.3,0.262,3.28,0.731,0.731,Low,Low,Low,59.91,59.91,0.365,1315,0.733,86035.48,Low,0.6375894711324349,0.7249692776611656,Low,0.8918482088133027,61.55,-0.0593,0.7462,165339.56,-5425.51,0.0,False,True,False,Discount
2025,S2025_G045,2026-01-13,Tuesday,0,0,0,0,Milwaukee Bucks,87.05,0.579,0.7,0.593,0.702,0.343,0,Upper Sideline,3600,1999,0.5553,0.4447,0.46,68.39,66.46,-0.0282,7,7_days_out,3_to_7_days,1,mid,257.48,107.4,0.379,123.06,0,1,78.08,1,0.025,0.163,0.922,0.597,73.68,103.38,0.1087,24.58,0.1831,0.875,0.773,0.781,0.728,0.736,-1.075,0.875,Value-sensitive,50.18,47.0,0.738,0.733,176629.3,49.06,0.262,7.23,0.731,0.731,Medium,Low,Low,69.28,69.28,0.445,1601,0.733,106398.84,Medium,0.8849633978703931,0.7049428021412396,Low,0.7132757566661286,64.97,-0.0224,0.7469,174701.57,6039.78,457.47,False,True,False,Hold
2025,S2025_G045,2026-01-13,Tuesday,0,0,0,0,Milwaukee Bucks,87.05,0.579,0.7,0.593,0.702,0.343,0,Upper Sideline,3600,1410,0.3917,0.6085,0.46,68.39,64.54,-0.0563,2,2_days_out,1_to_2_days,1,mid,251.86,121.59,0.197,113.2,0,1,78.08,1,0.025,0.163,0.922,0.6058,68.75,105.48,0.0652,57.85,0.1947,0.875,0.773,0.781,0.728,0.736,-1.075,0.875,Value-sensitive,45.27,52.13,0.738,0.733,171516.04,47.64,0.262,4.21,0.731,0.731,Medium,Low,Low,68.92,68.92,0.608,2190,0.733,141362.92,Medium,0.9245392286995349,0.730894600362727,Low,0.6195439867808024,63.26,-0.0198,0.7715,175693.17,5874.2,178.77,False,True,False,Hold
2025,S2025_G045,2026-01-13,Tuesday,0,0,0,0,Milwaukee Bucks,87.05,0.579,0.7,0.593,0.702,0.343,0,Upper Sideline,3600,925,0.2569,0.743,0.46,68.39,65.23,-0.0461,0,day_of_game,day_of_game,1,mid,243.88,120.16,0.394,135.78,0,1,78.08,1,0.025,0.163,0.922,0.6517,72.46,168.42,0.1108,46.94,0.2579,0.875,0.773,0.781,0.728,0.736,-1.075,0.875,Value-sensitive,46.03,47.74,0.738,0.733,173369.0,48.16,0.262,7.23,0.731,0.731,Medium,Medium,Medium,69.29,69.29,0.743,2675,0.733,174481.98,Medium,0.9165017389587508,0.7854818046067495,Medium,0.6073239519845507,64.97,-0.004,0.8138,190352.36,5899.24,887.37,False,True,False,Hold
2025,S2025_G045,2026-01-13,Tuesday,0,0,0,0,Milwaukee Bucks,87.05,0.579,0.7,0.593,0.702,0.343,0,Upper Center,2600,1908,0.7338,0.2661,0.52,77.55,72.38,-0.0667,30,30_days_out,21_plus_days,1,mid,161.8,94.12,0.397,80.21,0,1,78.08,1,0.025,0.163,0.922,0.4627,86.01,38.56,0.1883,61.83,0.2976,0.836,0.859,0.847,0.818,0.817,-1.176,0.836,Value-sensitive,53.72,54.0,0.892,0.864,167907.86,64.58,0.108,13.63,0.801,0.801,Medium,Medium,Medium,79.3,79.3,0.266,692,0.864,50082.06,Low,0.6264887882834085,0.7563888446138359,Low,0.7183423738832114,65.92,-0.0893,0.8108,138961.02,-3382.28,0.0,False,True,False,Discount
2025,S2025_G045,2026-01-13,Tuesday,0,0,0,0,Milwaukee Bucks,87.05,0.579,0.7,0.593,0.702,0.343,0,Upper Center,2600,1471,0.5658,0.4342,0.52,77.55,74.99,-0.033,14,14_days_out,8_to_20_days,1,mid,218.59,90.19,0.31,88.03,0,1,78.08,1,0.025,0.163,0.922,0.538,89.24,95.04,0.1901,59.3,0.3674,0.836,0.859,0.847,0.818,0.817,-1.176,0.836,Value-sensitive,54.96,47.93,0.892,0.864,173959.98,66.91,0.108,14.25,0.801,0.801,Medium,Medium,Medium,79.32,79.32,0.434,1129,0.864,84645.44,Medium,0.6990708338322733,0.774380824594628,Medium,0.6104258114154321,71.73,-0.0434,0.8389,156465.91,5481.78,580.09,False,True,False,Discount
2025,S2025_G045,2026-01-13,Tuesday,0,0,0,0,Milwaukee Bucks,87.05,0.579,0.7,0.593,0.702,0.343,0,Upper Center,2600,1042,0.4008,0.5992,0.52,77.55,75.33,-0.0286,7,7_days_out,3_to_7_days,1,mid,242.77,108.24,0.322,114.72,0,1,78.08,1,0.025,0.163,0.922,0.6157,88.98,82.56,0.1813,62.72,0.3384,0.836,0.859,0.847,0.818,0.817,-1.176,0.836,Value-sensitive,51.86,57.8,0.892,0.864,174754.25,67.21,0.108,13.65,0.801,0.801,Medium,Medium,Medium,79.23,79.23,0.599,1558,0.864,117351.7,Medium,0.9530462903459761,0.7959073935005568,Medium,0.8149036591154561,71.73,-0.0477,0.8656,161439.5,5554.67,461.35,False,True,False,Discount
2025,S2025_G045,2026-01-13,Tuesday,0,0,0,0,Milwaukee Bucks,87.05,0.579,0.7,0.593,0.702,0.343,0,Upper Center,2600,569,0.2188,0.781,0.52,77.55,71.35,-0.0799,2,2_days_out,1_to_2_days,1,mid,252.32,126.06,0.341,102.76,0,1,78.08,1,0.025,0.163,0.922,0.6552,81.61,108.14,0.1437,52.73,0.3041,0.836,0.859,0.847,0.818,0.817,-1.176,0.836,Value-sensitive,56.96,55.68,0.892,0.864,165518.57,63.66,0.108,10.26,0.801,0.801,Medium,Medium,Medium,78.89,78.89,0.781,2031,0.864,144874.68,Medium,0.8630710674278752,0.8348885400115276,Medium,0.7277891855708717,67.86,-0.049,0.908,160188.88,5308.71,195.83,False,True,False,Discount
2025,S2025_G045,2026-01-13,Tuesday,0,0,0,0,Milwaukee Bucks,87.05,0.579,0.7,0.593,0.702,0.343,0,Upper Center,2600,444,0.1708,0.8292,0.52,77.55,76.19,-0.0175,0,day_of_game,day_of_game,1,mid,259.77,120.66,0.301,122.9,0,1,78.08,1,0.025,0.163,0.922,0.673,86.59,122.53,0.1364,48.65,0.2852,0.836,0.859,0.847,0.818,0.817,-1.176,0.836,Value-sensitive,54.42,54.16,0.892,0.864,176758.45,67.98,0.108,10.4,0.801,0.801,High,Medium,Medium,84.25,84.25,0.829,2156,0.864,164263.79,Medium,0.7770775120804095,0.8316413567046381,Medium,0.7436719347422438,71.73,-0.0585,0.9138,170438.96,5695.8,0.0,False,True,False,Discount
2025,S2025_G045,2026-01-13,Tuesday,0,0,0,0,Milwaukee Bucks,87.05,0.579,0.7,0.593,0.702,0.343,0,Lower Corner,2100,1548,0.7371,0.2629,0.63,118.33,108.42,-0.0837,30,30_days_out,21_plus_days,1,mid,152.88,83.95,0.243,83.13,0,1,78.08,1,0.025,0.163,0.922,0.4125,114.6,34.61,0.057,56.73,0.1896,0.646,0.737,0.744,0.796,0.685,-0.992,0.646,Mainstream,65.09,66.03,0.81,0.753,184460.07,87.84,0.19,6.18,0.626,0.626,Low,Low,Low,109.68,109.68,0.263,552,0.753,59858.35,Low,0.9873444729170318,0.7064361624469109,Low,0.9802673734311568,106.5,-0.0177,0.6939,155178.69,-5664.11,220.91,False,False,False,Hold
2025,S2025_G045,2026-01-13,Tuesday,0,0,0,0,Milwaukee Bucks,87.05,0.579,0.7,0.593,0.702,0.343,0,Lower Corner,2100,1160,0.5524,0.4478,0.63,118.33,116.42,-0.0162,14,14_days_out,8_to_20_days,1,mid,215.6,97.53,0.461,99.69,0,1,78.08,1,0.025,0.163,0.922,0.5434,129.68,54.15,0.114,59.35,0.2438,0.646,0.737,0.744,0.796,0.685,-0.992,0.646,Mainstream,67.42,60.7,0.81,0.753,198057.05,94.31,0.19,13.27,0.626,0.626,Medium,Medium,Medium,125.87,125.87,0.448,940,0.753,109479.21,Low,0.5061750294949122,0.7738703356632529,Low,0.7672913551887783,115.37,-0.009,0.7558,183111.51,-6085.86,973.06,True,False,False,Hold
2025,S2025_G045,2026-01-13,Tuesday,0,0,0,0,Milwaukee Bucks,87.05,0.579,0.7,0.593,0.702,0.343,0,Lower Corner,2100,953,0.4538,0.5464,0.63,118.33,114.9,-0.029,7,7_days_out,3_to_7_days,1,mid,257.87,108.91,0.38,101.25,0,1,78.08,1,0.025,0.163,0.922,0.6023,127.22,60.91,0.1073,47.63,0.2898,0.646,0.737,0.744,0.796,0.685,-0.992,0.646,Mainstream,68.04,62.89,0.81,0.753,195477.28,93.08,0.19,12.32,0.626,0.626,Medium,Low,Low,125.77,125.77,0.546,1147,0.753,131836.75,Medium,0.921115592587148,0.7872598954712552,Low,0.5913037632252124,112.41,-0.0216,0.8292,195738.51,5780.57,531.17,False,False,False,Hold
2025,S2025_G045,2026-01-13,Tuesday,0,0,0,0,Milwaukee Bucks,87.05,0.579,0.7,0.593,0.702,0.343,0,Lower Corner,2100,660,0.3143,0.6859,0.63,118.33,109.47,-0.0749,2,2_days_out,1_to_2_days,1,mid,238.48,98.99,0.289,99.02,0,1,78.08,1,0.025,0.163,0.922,0.602,126.5,99.53,0.1556,63.64,0.3827,0.646,0.737,0.744,0.796,0.685,-0.992,0.646,Mainstream,73.15,63.27,0.81,0.753,186231.85,88.68,0.19,17.04,0.626,0.626,Medium,Medium,Medium,126.46,126.46,0.686,1440,0.753,157670.56,Medium,0.9484077863622152,0.8036169770691646,Medium,0.7530825893966864,109.46,-0.0001,0.8287,190487.29,5746.2,1353.86,False,False,False,Hold
2025,S2025_G045,2026-01-13,Tuesday,0,0,0,0,Milwaukee Bucks,87.05,0.579,0.7,0.593,0.702,0.343,0,Lower Corner,2100,425,0.2024,0.7978,0.63,118.33,118.17,-0.0014,0,day_of_game,day_of_game,1,mid,252.2,112.1,0.28,132.97,0,1,78.08,1,0.025,0.163,0.922,0.6629,136.92,93.34,0.1587,58.28,0.323,0.646,0.737,0.744,0.796,0.685,-0.992,0.646,Mainstream,68.14,69.63,0.81,0.753,201036.48,95.73,0.19,18.76,0.626,0.626,Medium,Medium,Medium,126.51,126.51,0.798,1675,0.753,197979.33,Medium,0.8618326020977575,0.8397810371688489,Medium,0.8092082170960848,115.37,-0.0237,0.8845,214299.16,5901.62,1027.03,False,False,False,Hold
2025,S2025_G045,2026-01-13,Tuesday,0,0,0,0,Milwaukee Bucks,87.05,0.579,0.7,0.593,0.702,0.343,0,Lower Sideline,1900,1630,0.8579,0.142,0.72,161.25,154.53,-0.0417,30,30_days_out,21_plus_days,1,mid,160.33,65.46,0.163,75.85,0,1,78.08,1,0.025,0.163,0.922,0.3644,152.47,13.04,-0.0133,48.89,0.1925,0.857,0.829,0.655,0.73,0.767,-0.939,0.857,Mainstream,70.4,64.78,0.488,0.49,143310.13,75.43,0.512,0.0,0.566,0.566,Low,Low,Low,148.35,148.35,0.142,270,0.49,41700.04,Low,0.9837396537243387,0.6723809546825369,Low,0.983896138042239,153.19,-0.0087,0.6529,190020.74,-7395.02,0.0,False,False,False,Hold
